	30508	30516
	30508	30437
	30508	30457
	30508	30454
	30508	30375
	30508	30519
	30508	30427
	30508	30453
	30508	30359
	30508	30374
	30508	30507
	30508	30458
	30508	30332
	10720	10717
	10720	10718
	10720	10724
	92342	92344
	92342	92402
	92342	92324
	92342	92323
	50521	50519
	50521	50502
	50521	50551
	50521	50555
	50521	50549
	50521	50484
	50521	50477
	50521	50469
	50521	50539
	50521	50522
	50521	50545
	50521	50513
	50521	50544
	50521	50517
	50521	50516
	50521	50524
	50521	50541
	50521	50543
	60972	61021
	60972	60989
	60972	61105
	60972	61093
	60972	60982
	60972	61015
	60972	60955
	60972	61086
	60972	61114
	60972	61061
	60972	60975
	60972	61046
	60972	60980
	60972	61017
	60972	60976
	9433	9394
	9433	9391
	9433	9388
	9433	9398
	9433	9395
	9433	9386
	9433	9393
	9433	9434
	9433	9387
	9433	9390
	9433	9392
	9433	9399
	9433	9396
	56564	56523
	56564	56553
	56564	56558
	56564	56565
	56564	56555
	56564	56532
	56564	56569
	56564	56534
	56564	56514
	56564	56536
	56564	56516
	56564	56533
	56564	56522
	24991	25006
	24991	24896
	24991	24894
	24991	24932
	24991	24968
	24991	24989
	24991	24933
	24991	24876
	24991	24897
	24991	24925
	24991	24990
	24991	24966
	24991	24967
	24991	24924
	24991	24931
	24991	24961
	24991	24962
	24991	24875
	24991	24895
	24991	25000
	97779	97769
	97779	97784
	97779	97780
	97779	97772
	97779	97767
	97779	97793
	97779	97785
	97779	97768
	97779	97776
	97779	97775
	97779	97766
	72602	72695
	72602	72599
	72602	72589
	84769	84773
	84769	84781
	84769	84779
	84769	84771
	84769	84782
	84769	84762
	84769	84758
	84769	84780
	84769	84778
	84769	84755
	84769	84774
	84769	84761
	84769	84765
	47257	47434
	47257	47468
	47257	47285
	47257	47417
	47257	47330
	47257	47453
	47257	47450
	47257	47341
	47257	47166
	47257	47243
	47257	47451
	47257	47187
	49710	49709
	49710	49687
	49710	49724
	22362	22306
	22362	22324
	22362	22361
	22362	22323
	22362	22325
	100858	100859
	100858	100866
	100858	100879
	7248	7254
	7248	7419
	7248	7418
	7248	7251
	7248	7250
	7248	7245
	7248	7409
	7248	7434
	7248	7242
	7248	7240
	7248	7247
	7248	7244
	7248	7246
	7248	7414
	7248	7433
	7248	7416
	7248	7241
	7248	7408
	7248	7249
	7248	7243
	7248	7413
	50064	50220
	50064	50142
	50064	50051
	50064	50160
	50064	49931
	50064	49964
	50064	50206
	50064	50109
	50064	50212
	50064	50208
	50064	49943
	50064	50221
	50064	49942
	50064	50159
	50064	49992
	50064	50004
	50064	50218
	50064	50003
	50064	50164
	50064	49996
	50064	50110
	50064	50211
	50064	50194
	50064	50178
	50064	50207
	31431	31410
	31431	31414
	31431	31415
	31431	31413
	67956	67901
	67956	67975
	67956	67929
	67956	67935
	67956	67870
	67956	67977
	67956	67931
	67956	67958
	67956	67979
	67956	67942
	67956	67959
	67956	67954
	67956	67976
	67956	67978
	58339	58355
	58339	58352
	58339	58378
	58339	58365
	58339	58336
	58339	58345
	58339	58361
	58339	58373
	58339	58349
	58339	58338
	58339	58379
	58339	58375
	58339	58363
	58339	58334
	58339	58374
	58339	58348
	58339	58384
	58339	58344
	58339	58354
	58339	58372
	58339	58376
	58339	58326
	58339	58318
	93211	93202
	93211	93160
	93211	93193
	93211	93153
	93211	93141
	93211	93175
	93211	93163
	93211	93229
	93211	93186
	93211	93135
	93211	93226
	93211	93148
	82864	82858
	82864	82861
	82864	82865
	82864	82857
	82864	82863
	82864	82855
	82864	82852
	82864	82848
	82864	82860
	82864	82853
	82864	82862
	82864	82849
	82864	82851
	82864	82850
	82864	82859
	82864	82856
	82864	82854
	59357	59352
	59357	59353
	59357	59323
	59357	59347
	59357	59313
	59357	59348
	59357	59326
	59357	59332
	59357	59356
	59357	59350
	59357	59351
	59357	59355
	59357	59335
	59357	59349
	59357	59327
	59357	59316
	59357	59317
	59357	59354
	59357	59314
	61795	61739
	61795	61756
	61795	61745
	61795	61742
	61795	61752
	61795	61715
	61795	61808
	61795	61786
	61795	61768
	61795	61705
	61795	61789
	61795	61773
	61795	61770
	61795	61712
	61795	61779
	61795	61753
	61795	61716
	61795	61772
	61795	61783
	61795	61750
	61795	61797
	61795	61811
	61795	61732
	61795	61792
	61795	61802
	61795	61767
	61795	61707
	61795	61805
	61795	61763
	61795	61754
	61795	61733
	61795	61794
	61795	61721
	61795	61807
	61795	61757
	61795	61810
	61795	61798
	61795	61806
	61795	61740
	61795	61766
	61795	61782
	61795	61764
	61795	61708
	61795	61717
	61795	61791
	61795	61787
	61795	61734
	61795	61804
	61795	61710
	61795	61793
	61795	61771
	61795	61809
	61795	61738
	61795	61751
	61795	61790
	65173	65218
	65173	65134
	65173	65146
	65173	65084
	65173	65256
	65173	65103
	65173	65141
	65173	65198
	65173	65196
	65173	65109
	65173	65254
	65173	65158
	65173	65089
	4020	4014
	4020	3982
	4020	4015
	4020	3980
	4020	4021
	4020	4016
	4020	4023
	4020	4017
	88596	88569
	88596	88640
	88596	88672
	88596	88633
	88596	88632
	88596	88577
	88596	88579
	88596	88570
	88596	88642
	88596	88638
	88596	88582
	94108	94131
	94108	94135
	94108	94136
	94108	94142
	94108	94129
	94108	94121
	94108	94156
	94108	94122
	94108	94110
	94108	94143
	94108	94162
	94108	94148
	94108	94150
	45132	45234
	45132	45139
	45132	45147
	45132	45187
	45132	45233
	45132	45098
	45132	45156
	45132	45210
	45132	45208
	45132	45087
	45132	45309
	45132	45179
	45132	45052
	45132	45290
	86593	86579
	86593	86538
	86593	86536
	86593	86531
	86593	86560
	86593	86533
	86593	86566
	86593	86615
	86593	86578
	86593	86571
	86593	86591
	86593	86588
	42424	42415
	42424	42431
	42424	42419
	42424	42422
	42424	42426
	42424	42433
	42424	42432
	42424	42425
	42424	42430
	42424	42418
	42424	42423
	58223	58239
	58223	58234
	58223	58238
	58223	58230
	58223	58220
	58223	58219
	58223	58227
	94509	94501
	94509	94561
	94509	94508
	94509	94515
	94509	94500
	94509	94510
	94509	94583
	94509	94543
	94509	94584
	94509	94546
	94509	94580
	94509	94572
	94509	94528
	94509	94585
	85450	85428
	85450	85400
	85450	85415
	85450	85331
	85450	85370
	85450	85406
	85450	85289
	85450	85313
	85450	85351
	85450	85295
	85450	85320
	85450	85443
	35616	35621
	35616	35691
	35616	35586
	35616	35595
	35616	35692
	35616	35739
	35616	35585
	35616	35615
	35616	35596
	92444	92467
	92444	92449
	92444	92431
	92444	92433
	57145	57121
	57145	57165
	57145	57156
	57145	57171
	57145	57142
	57145	57133
	57145	57136
	57145	57123
	57145	57158
	57145	57131
	57145	57102
	57145	57108
	57145	57139
	57145	57157
	58470	58501
	58470	58478
	58470	58475
	58470	58511
	58470	58473
	58470	58506
	58470	58469
	59040	58855
	59040	58977
	59040	58860
	59040	59059
	59040	58827
	59040	59017
	59040	58874
	59040	58883
	59040	59046
	59040	59061
	59040	58930
	59040	59007
	59040	59001
	59040	58813
	59040	58905
	59040	59032
	59040	58831
	59040	59069
	59040	58956
	59040	59043
	59040	58889
	59040	59060
	59040	58955
	13421	13259
	13421	13260
	13421	13261
	8563	8567
	8563	8581
	8563	8568
	8563	8564
	8563	8583
	2457	2453
	2457	2452
	2457	2450
	2457	2456
	2457	2451
	71997	72020
	71997	71993
	71997	71995
	71997	71984
	71997	71989
	71997	72001
	71997	72000
	41122	41002
	41122	41099
	41122	40980
	41122	41101
	41122	40580
	41122	41095
	41122	40952
	41122	40998
	41122	40997
	41122	41115
	41122	41052
	41122	41222
	41122	41085
	41122	41132
	41122	40535
	41122	40723
	41122	41161
	41122	41140
	41122	41102
	41122	40778
	41122	41206
	41122	41177
	41122	41100
	41122	41004
	41122	40482
	41122	41167
	41122	41032
	41122	40685
	41122	41181
	41122	41190
	41122	41217
	41122	41133
	41122	40881
	41122	41070
	41122	40991
	41122	41110
	41122	41221
	41122	41144
	41122	40973
	41122	40702
	41122	41204
	41122	41127
	41122	41147
	41122	41006
	41122	41169
	41122	41005
	41122	41197
	41122	40947
	41122	40581
	41122	40639
	41122	41213
	41122	41188
	41122	40930
	41122	41158
	41122	40938
	41122	40983
	41122	40679
	41122	40477
	41122	40461
	41122	41156
	41122	41207
	41122	40503
	41122	41195
	41122	40982
	41122	40659
	41122	41184
	41122	40984
	41122	40533
	41122	41174
	41122	41153
	41122	41171
	41122	41126
	41122	41218
	41122	41192
	41122	41119
	41122	40970
	41122	41214
	41122	40603
	41122	40959
	41122	41116
	41122	41157
	41122	40678
	41122	40414
	41122	40460
	41122	41199
	41122	41159
	41122	41185
	41122	41086
	41122	41225
	41122	41031
	41122	41165
	41122	40534
	41122	40989
	41122	40864
	41122	40992
	41122	41060
	41122	41220
	41122	40836
	41122	41142
	41122	40857
	41122	41098
	41122	41129
	41122	41091
	41122	41186
	41122	40931
	41122	41208
	41122	41106
	41122	41198
	41122	41093
	41122	41179
	41122	41152
	41122	40996
	41122	40788
	41122	41003
	41122	41216
	41122	41092
	41122	41178
	41122	41164
	41122	41148
	41122	41229
	41122	40668
	41122	41202
	41122	40517
	41122	41180
	41122	41194
	41122	40814
	41122	40798
	41122	40916
	41122	41108
	41122	41170
	41122	41210
	41122	40994
	41122	40746
	41122	41226
	41122	41196
	41122	40995
	41122	41154
	41122	41090
	41122	41203
	41122	41124
	41122	40634
	41122	41053
	41122	41228
	41122	41183
	41122	40999
	41122	41137
	41122	41114
	41122	41112
	41122	41175
	41122	41075
	41122	41172
	41122	41211
	41122	41149
	41122	41163
	41122	40705
	41122	41012
	41122	41071
	41122	41189
	41122	41061
	41122	41162
	41122	41151
	41122	41010
	41122	41201
	41122	41200
	41122	41103
	41122	40962
	41122	40928
	41122	41082
	41122	41209
	41122	41168
	41122	40412
	41122	41227
	41122	41088
	41122	41009
	41122	41205
	41122	41155
	41122	41150
	41122	41166
	41122	41176
	41122	40948
	41122	40779
	41122	40554
	41122	40633
	41122	41187
	41122	41215
	41122	41160
	41122	41089
	41122	41087
	41122	41097
	41122	41107
	41122	41094
	41122	40993
	41122	41096
	41122	40805
	41122	41191
	41122	41182
	41122	40594
	41122	40887
	41122	40880
	41122	41141
	41122	41212
	87513	87451
	87513	87439
	87513	87512
	87513	87529
	87513	87477
	87513	87502
	87513	87453
	87513	87492
	87513	87546
	87513	87486
	89931	89970
	89931	89981
	89931	89991
	89799	89755
	89799	89756
	89799	89776
	89799	89773
	89799	89779
	89799	89795
	89799	89783
	89799	89809
	89799	89733
	89799	89813
	89799	89736
	89799	89810
	89799	89727
	89799	89821
	89799	89793
	89799	89801
	89799	89729
	89799	89715
	11764	11760
	11764	11825
	11764	11824
	11764	11763
	11764	11821
	11764	11820
	11764	11826
	11764	11761
	11764	11822
	88512	88497
	88512	88524
	88512	88533
	88512	88523
	88512	88530
	88512	88538
	88512	88505
	88512	88511
	88512	88534
	88512	88539
	88512	88510
	88512	88529
	26440	26428
	26440	26716
	26440	26606
	26440	26605
	26440	26426
	26440	26417
	26440	26690
	26440	26693
	26440	26439
	26440	26427
	26440	26522
	26440	26523
	26440	26694
	99777	99741
	99777	99814
	99777	99737
	99777	99727
	99777	99760
	99777	99862
	99777	99749
	99777	99729
	99777	99860
	99777	99728
	99777	99785
	99777	99825
	99777	99797
	99777	99735
	99777	99857
	99777	99845
	99777	99747
	99777	99844
	99777	99755
	99777	99851
	99777	99868
	99777	99794
	99777	99856
	99777	99784
	99777	99854
	99777	99839
	99777	99815
	99777	99732
	99777	99751
	99777	99721
	99777	99771
	78711	78705
	78711	78663
	78711	78643
	78711	78696
	78711	78638
	78711	78688
	78711	78710
	78711	78694
	78711	78730
	78711	78681
	78711	78708
	78711	78713
	78711	78622
	78711	78623
	78711	78672
	5494	5222
	5494	5191
	5494	5188
	5494	5229
	5494	5221
	5494	5330
	5494	5496
	5494	5184
	5494	5194
	5494	5343
	5494	5495
	5494	5336
	5494	5334
	5494	5189
	5494	5224
	5494	5335
	5494	5340
	5494	5215
	5494	5344
	5494	5498
	5494	5228
	5494	5187
	5494	5200
	5494	5341
	5494	5196
	5494	5195
	5494	5185
	5494	5201
	58870	58899
	58870	58910
	58870	58993
	58870	58908
	58870	58868
	58870	58788
	58870	58829
	58870	58856
	58870	58866
	58870	58983
	58870	58815
	58870	58970
	58870	58790
	58870	58937
	58870	58959
	32845	32986
	32845	32805
	32845	32791
	32845	32919
	32845	32924
	32845	32987
	32845	32918
	32845	32806
	32845	32844
	32845	32925
	32845	32988
	73187	73319
	73187	73242
	73187	73191
	73187	73312
	73187	73249
	73187	73235
	73187	73297
	73187	73251
	73187	73294
	73187	73272
	73187	73258
	73187	73293
	73187	73263
	73187	73281
	73187	73175
	73187	73306
	88603	88531
	88603	88535
	88603	88591
	88603	88507
	88603	88480
	88603	88455
	88603	88604
	88603	88540
	88603	88490
	88603	88448
	88603	88558
	88603	88613
	88603	88501
	88603	88526
	88603	88575
	88603	88516
	88603	88502
	88603	88566
	88603	88561
	88603	88607
	34351	34339
	34351	34352
	34351	34340
	34351	34337
	34351	34334
	37115	37099
	37115	37192
	37115	37179
	37115	37132
	37115	37077
	37115	37130
	37115	37109
	37115	37180
	37115	37110
	37115	37075
	37115	37125
	37115	37140
	37115	37195
	37115	37131
	37115	37141
	37115	37111
	37115	37133
	66148	66164
	66148	66160
	66148	66149
	66148	66153
	66148	66147
	66148	66161
	66148	66150
	66148	66168
	66148	66163
	66148	66157
	66148	66151
	59617	59704
	59617	59813
	59617	59812
	59617	59616
	59617	59681
	59617	59688
	59617	59703
	59617	59741
	59617	59694
	59617	59789
	59617	59724
	59617	59646
	59617	59787
	59713	59670
	59713	59719
	59713	59695
	59713	59610
	59713	59613
	59713	59611
	59713	59626
	59713	59649
	59713	59712
	59713	59641
	59713	59656
	80248	80266
	80248	80275
	80248	80256
	80248	80278
	80248	80273
	80248	80271
	80248	80253
	80248	80282
	80248	80294
	80248	80292
	26175	26216
	26175	26159
	26175	26163
	26175	26162
	26175	26181
	26175	26205
	26175	26217
	26175	26169
	26175	26174
	26175	26176
	26175	26170
	26175	26206
	26175	26150
	26175	26139
	26175	26149
	26175	26164
	26175	26207
	26175	26180
	26175	26177
	66238	66568
	66238	66399
	66238	66366
	66238	66445
	66238	66218
	66238	66573
	66238	66571
	66238	66195
	66238	66576
	66238	66401
	66238	66383
	66238	66343
	95244	95223
	95244	95129
	95244	95209
	95244	95152
	95244	95141
	95244	95121
	95244	95260
	95244	95156
	95244	95293
	95244	95133
	95244	95193
	95244	95123
	95244	95292
	95244	95192
	49489	49546
	49489	49523
	49489	49550
	49489	49522
	49489	49490
	49489	49508
	49489	49496
	49489	49486
	49489	49507
	49489	49488
	49489	49530
	49489	49497
	49489	49500
	49489	49487
	49489	49511
	49489	49498
	33883	33876
	33883	33881
	33883	33880
	33883	33882
	33883	33877
	33883	33879
	33883	33878
	50430	50463
	50430	50457
	50430	50515
	50430	50501
	50430	50478
	50430	50454
	50430	50426
	50430	50526
	61073	61023
	61073	61024
	61073	60997
	61073	61042
	61073	61126
	61073	60981
	61073	60983
	61073	61016
	61073	61120
	61073	61076
	61073	60984
	61073	61125
	86561	86653
	86561	86585
	86561	86663
	86561	86629
	86561	86651
	86561	86559
	86561	86604
	86561	86655
	86561	86613
	86561	86625
	86561	86645
	86561	86572
	86561	86643
	86561	86676
	86561	86667
	86561	86589
	86561	86644
	99326	99332
	99326	99341
	99326	99360
	99326	99362
	99326	99374
	99326	99348
	99326	99336
	99326	99371
	99326	99376
	99326	99358
	99326	99318
	62447	62391
	62447	62405
	62447	62452
	62447	62444
	62447	62433
	62447	62462
	62447	62470
	62447	62454
	62447	62461
	62447	62467
	62447	62442
	62447	62434
	62447	62407
	62447	62429
	62447	62453
	62447	62440
	62447	62384
	62447	62460
	62447	62459
	62447	62468
	62447	62406
	37228	37161
	37228	37166
	37228	37210
	37228	37221
	37228	37224
	37228	37205
	37228	37054
	37228	37049
	37228	37055
	37228	37165
	37228	37222
	37228	37176
	37228	37211
	47664	47733
	47664	47895
	47664	47913
	47664	47831
	47664	47691
	47664	47835
	47664	47774
	47664	47863
	47664	47911
	47664	47533
	47664	47834
	47664	47677
	47664	47725
	47664	47759
	47664	47559
	47664	47857
	28369	28370
	28369	28372
	28369	28359
	16202	16200
	16202	16166
	16202	16168
	16202	16201
	16202	16169
	16202	16117
	74881	74876
	74881	74897
	74881	74919
	74881	74877
	74881	74857
	74881	74852
	74881	74899
	74881	74891
	74881	74869
	74881	74896
	74881	74855
	74881	74913
	74881	74916
	74881	74885
	74881	74927
	21876	21903
	21876	21905
	21876	21904
	21876	21906
	47464	47482
	47464	47479
	47464	47287
	47464	47305
	47464	47540
	47464	47349
	47464	47399
	47464	47467
	47464	47403
	47464	47348
	47464	47295
	47464	47458
	47464	47483
	47464	47294
	47464	47384
	47464	47342
	47464	47376
	47464	47536
	47464	47329
	47464	47546
	47464	47350
	47464	47385
	47464	47488
	47464	47296
	31687	31818
	31687	31688
